notificationId,content,views,startDate,accountId,productId
810433,The product is on sale.,11,2019-09-09,10030866,2012767
810434,The product is on sale.,12,2019-10-13,10030869,2012770
810435,The product is on sale.,7,2019-09-10,10030872,2012773
810436,The product is on sale.,16,2019-05-17,10030875,2012776
810437,The product is on sale.,1,2019-08-24,10030878,2012779
810438,The product is on sale.,5,2020-01-22,10030881,2012782
810439,The product is on sale.,3,2019-12-31,10030884,2012785
810440,The product is on sale.,17,2019-07-03,10030887,2012788
810441,The product is on sale.,12,2019-06-04,10030890,2012791
810442,The product is on sale.,17,2019-07-04,10030893,2012794
810443,The product is on sale.,11,2019-12-08,10030896,2012797
810444,The product is on sale.,10,2019-07-18,10030899,2012800
810445,The product is on sale.,3,2019-07-09,10030902,2012803
810446,The product is on sale.,13,2019-09-19,10030905,2012806
810447,The product is on sale.,4,2019-09-09,10030908,2012809
810448,The product is on sale.,15,2019-07-27,10030911,2012812
810449,The product is on sale.,11,2019-07-30,10030914,2012815
810450,The product is on sale.,13,2019-08-03,10030917,2012818
810451,The product is on sale.,13,2019-12-09,10030920,2012821
810452,The product is on sale.,13,2019-06-28,10030923,2012824
810453,The product is on sale.,12,2019-07-18,10030926,2012827
810454,The product is on sale.,8,2019-08-25,10030929,2012830
810455,The product is on sale.,3,2019-08-24,10030932,2012833
810456,The product is on sale.,1,2019-08-26,10030935,2012836
810457,The product is on sale.,16,2019-07-10,10030938,2012839
810458,The product is on sale.,9,2019-07-30,10030941,2012842
810459,The product is on sale.,7,2019-12-01,10030944,2012845
810460,The product is on sale.,8,2019-06-05,10030947,2012848
810461,The product is on sale.,14,2019-06-11,10030950,2012851
810462,The product is on sale.,15,2019-08-16,10030953,2012854
810463,The product is on sale.,15,2019-09-11,10030956,2012857
810464,The product is on sale.,10,2019-09-02,10030959,2012860
810465,The product is on sale.,11,2019-07-10,10030962,2012863
810466,The product is on sale.,3,2019-10-20,10030965,2012866
810467,The product is on sale.,11,2019-12-19,10030968,2012869
810468,The product is on sale.,20,2019-12-06,10030971,2012872
810469,The product is on sale.,8,2019-09-19,10030974,2012875
810470,The product is on sale.,13,2020-01-17,10030977,2012878
810471,The product is on sale.,7,2019-12-27,10030980,2012881
810472,The product is on sale.,14,2019-07-07,10030983,2012884
810473,The product is on sale.,16,2019-06-26,10030986,2012887
810474,The product is on sale.,17,2019-08-18,10030989,2012890
810475,The product is on sale.,13,2019-11-17,10030992,2012893
810476,The product is on sale.,18,2019-09-06,10030995,2012896
810477,The product is on sale.,20,2019-11-21,10030998,2012899
810478,The product is on sale.,19,2019-06-05,10031001,2012902
810479,The product is on sale.,15,2019-10-09,10031004,2012905
810480,The product is on sale.,20,2019-09-05,10031007,2012908
810481,The product is on sale.,11,2019-08-07,10031010,2012911
810482,The product is on sale.,16,2019-06-11,10031013,2012914
810483,The product is on sale.,11,2019-07-14,10031016,2012917
810484,The product is on sale.,11,2019-12-12,10031019,2012920
810485,The product is on sale.,14,2019-08-24,10031022,2012923
810486,The product is on sale.,9,2019-06-03,10031025,2012926
810487,The product is on sale.,3,2020-01-22,10031028,2012929
810488,The product is on sale.,16,2019-08-31,10031031,2012932
810489,The product is on sale.,20,2019-12-31,10031034,2012935
810490,The product is on sale.,12,2019-06-04,10031037,2012938
810491,The product is on sale.,8,2019-09-27,10031040,2012941
810492,The product is on sale.,2,2019-11-24,10031043,2012944
810493,The product is on sale.,19,2019-12-23,10031046,2012947
810494,The product is on sale.,7,2019-12-06,10031049,2012950
810495,The product is on sale.,14,2019-05-20,10031052,2012953
810496,The product is on sale.,6,2019-06-01,10031055,2012956
810497,The product is on sale.,12,2020-01-10,10031058,2012959
810498,The product is on sale.,5,2019-05-26,10031061,2012962
810499,The product is on sale.,5,2020-01-21,10031064,2012965
810500,The product is on sale.,2,2019-06-11,10031067,2012968
810501,The product is on sale.,6,2019-07-13,10031070,2012971
810502,The product is on sale.,2,2019-05-25,10031073,2012974
810503,The product is on sale.,1,2019-12-28,10031076,2012977
810504,The product is on sale.,6,2019-06-25,10031079,2012980
810505,The product is on sale.,19,2019-06-27,10031082,2012983
810506,The product is on sale.,13,2019-12-03,10031085,2012986
810507,The product is on sale.,1,2019-06-06,10031088,2012989
810508,The product is on sale.,18,2020-01-01,10031091,2012992
810509,The product is on sale.,14,2020-01-09,10031094,2012995
810510,The product is on sale.,6,2019-12-25,10031097,2012998
810511,The product is on sale.,3,2019-07-01,10031100,2013001
810512,The product is on sale.,7,2019-05-17,10031103,2013004
810513,The product is on sale.,6,2019-07-13,10031106,2013007
810514,The product is on sale.,6,2020-01-16,10031109,2013010
810515,The product is on sale.,1,2019-06-12,10031112,2013013
810516,The product is on sale.,9,2019-11-09,10031115,2013016
810517,The product is on sale.,18,2019-11-29,10031118,2013019
810518,The product is on sale.,2,2019-09-02,10031121,2013022
810519,The product is on sale.,8,2019-12-23,10031124,2013025
810520,The product is on sale.,18,2019-11-09,10031127,2013028
810521,The product is on sale.,2,2019-09-05,10031130,2013031
810522,The product is on sale.,14,2020-01-18,10031133,2013034
810523,The product is on sale.,11,2019-06-06,10031136,2013037
810524,The product is on sale.,8,2019-12-07,10031139,2013040
810525,The product is on sale.,3,2019-10-21,10031142,2013043
810526,The product is on sale.,17,2019-12-24,10031145,2013046
810527,The product is on sale.,13,2019-09-07,10031148,2013049
810528,The product is on sale.,19,2019-08-09,10031151,2013052
810529,The product is on sale.,10,2019-12-02,10031154,2013055
810530,The product is on sale.,19,2019-08-24,10031157,2013058
810531,The product is on sale.,7,2019-07-23,10031160,2013061
810532,The product is on sale.,20,2019-12-02,10031163,2013064
810533,The product is on sale.,8,2019-07-20,10031166,2013067
810534,The product is on sale.,19,2019-06-09,10031169,2013070
810535,The product is on sale.,4,2019-06-18,10031172,2013073
810536,The product is on sale.,8,2019-09-19,10031175,2013076
810537,The product is on sale.,19,2019-06-10,10031178,2013079
810538,The product is on sale.,20,2019-12-27,10031181,2013082
810539,The product is on sale.,10,2019-11-13,10031184,2013085
810540,The product is on sale.,10,2019-11-06,10031187,2013088
810541,The product is on sale.,18,2019-12-11,10031190,2013091
810542,The product is on sale.,4,2019-07-09,10031193,2013094
810543,The product is on sale.,4,2019-08-12,10031196,2013097
810544,The product is on sale.,14,2019-06-12,10031199,2013100
810545,The product is on sale.,11,2019-10-15,10031202,2013103
810546,The product is on sale.,13,2019-05-13,10031205,2013106
810547,The product is on sale.,4,2019-08-13,10031208,2013109
810548,The product is on sale.,20,2019-07-30,10031211,2013112
810549,The product is on sale.,1,2019-08-22,10031214,2013115
810550,The product is on sale.,8,2019-10-20,10031217,2013118
810551,The product is on sale.,5,2019-06-18,10031220,2013121
810552,The product is on sale.,6,2019-09-25,10031223,2013124
810553,The product is on sale.,11,2019-09-29,10031226,2013127
810554,The product is on sale.,18,2019-09-23,10031229,2013130
810555,The product is on sale.,9,2019-12-22,10031232,2013133
810556,The product is on sale.,11,2019-10-06,10031235,2013136
810557,The product is on sale.,10,2019-06-12,10031238,2013139
810558,The product is on sale.,14,2019-07-11,10031241,2013142
810559,The product is on sale.,14,2019-08-17,10031244,2013145
810560,The product is on sale.,13,2019-09-03,10031247,2013148
810561,The product is on sale.,14,2019-12-07,10031250,2013151
810562,The product is on sale.,2,2019-09-12,10031253,2013154
810563,The product is on sale.,19,2019-11-08,10031256,2013157
810564,The product is on sale.,19,2019-07-19,10031259,2013160
810565,The product is on sale.,9,2019-12-23,10031262,2013163
810566,The product is on sale.,8,2019-11-16,10031265,2013166
810567,The product is on sale.,17,2019-11-29,10031268,2013169
810568,The product is on sale.,17,2019-09-12,10031271,2013172
810569,The product is on sale.,6,2019-11-16,10031274,2013175
810570,The product is on sale.,12,2019-10-04,10031277,2013178
810571,The product is on sale.,6,2019-07-03,10031280,2013181
810572,The product is on sale.,8,2019-08-23,10031283,2013184
810573,The product is on sale.,11,2019-05-15,10031286,2013187
810574,The product is on sale.,17,2019-09-07,10031289,2013190
810575,The product is on sale.,20,2019-08-29,10031292,2013193
810576,The product is on sale.,9,2019-10-26,10031295,2013196
810577,The product is on sale.,12,2019-07-20,10031298,2013199
810578,The product is on sale.,9,2019-06-10,10031301,2013202
810579,The product is on sale.,13,2019-06-12,10031304,2013205
810580,The product is on sale.,15,2019-07-25,10031307,2013208
810581,The product is on sale.,10,2019-06-04,10031310,2013211
810582,The product is on sale.,6,2019-09-24,10031313,2013214
810583,The product is on sale.,8,2019-08-16,10031316,2013217
810584,The product is on sale.,8,2019-07-17,10031319,2013220
810585,The product is on sale.,2,2019-11-10,10031322,2013223
810586,The product is on sale.,2,2019-11-09,10031325,2013226
810587,The product is on sale.,8,2019-09-02,10031328,2013229
810588,The product is on sale.,20,2019-10-11,10031331,2013232
810589,The product is on sale.,8,2019-10-11,10031334,2013235
810590,The product is on sale.,7,2019-06-24,10031337,2013238
810591,The product is on sale.,16,2019-06-07,10031340,2013241
810592,The product is on sale.,9,2019-10-21,10031343,2013244
810593,The product is on sale.,2,2019-10-19,10031346,2013247
810594,The product is on sale.,10,2019-09-27,10031349,2013250
810595,The product is on sale.,1,2019-09-12,10031352,2013253
810596,The product is on sale.,13,2019-09-12,10031355,2013256
810597,The product is on sale.,15,2020-01-22,10031358,2013259
810598,The product is on sale.,3,2019-12-19,10031361,2013262
810599,The product is on sale.,12,2019-10-08,10031364,2013265
810600,The product is on sale.,13,2019-08-21,10031367,2013268
810601,The product is on sale.,17,2019-08-08,10031370,2013271
810602,The product is on sale.,7,2019-09-21,10031373,2013274
810603,The product is on sale.,2,2019-12-19,10031376,2013277
810604,The product is on sale.,19,2020-01-16,10031379,2013280
810605,The product is on sale.,3,2019-10-21,10031382,2013283
810606,The product is on sale.,3,2019-05-29,10031385,2013286
810607,The product is on sale.,3,2019-05-23,10031388,2013289
810608,The product is on sale.,6,2019-05-24,10031391,2013292
810609,The product is on sale.,11,2019-12-10,10031394,2013295
810610,The product is on sale.,7,2019-05-16,10031397,2013298
810611,The product is on sale.,8,2019-07-16,10031400,2013301
810612,The product is on sale.,6,2019-06-14,10031403,2013304
810613,The product is on sale.,13,2019-12-04,10031406,2013307
810614,The product is on sale.,2,2019-05-13,10031409,2013310
810615,The product is on sale.,2,2019-12-07,10031412,2013313
810616,The product is on sale.,19,2019-07-10,10031415,2013316
810617,The product is on sale.,17,2019-12-20,10031418,2013319
810618,The product is on sale.,18,2019-08-13,10031421,2013322
810619,The product is on sale.,17,2019-09-01,10031424,2013325
810620,The product is on sale.,10,2019-11-24,10031427,2013328
810621,The product is on sale.,1,2020-01-13,10031430,2013331
810622,The product is on sale.,9,2019-08-31,10031433,2013334
810623,The product is on sale.,5,2019-09-10,10031436,2013337
810624,The product is on sale.,2,2019-12-31,10031439,2013340
810625,The product is on sale.,1,2019-11-09,10031442,2013343
810626,The product is on sale.,19,2019-09-13,10031445,2013346
810627,The product is on sale.,5,2019-07-07,10031448,2013349
810628,The product is on sale.,12,2020-01-05,10031451,2013352
810629,The product is on sale.,4,2019-07-11,10031454,2013355
810630,The product is on sale.,2,2019-07-17,10031457,2013358
810631,The product is on sale.,14,2020-01-19,10031460,2013361
810632,The product is on sale.,17,2019-05-19,10031463,2013364
810633,The product is on sale.,19,2019-09-27,10031466,2013367
810634,The product is on sale.,17,2019-07-03,10031469,2013370
810635,The product is on sale.,19,2019-06-25,10031472,2013373
810636,The product is on sale.,12,2019-10-02,10031475,2013376
810637,The product is on sale.,19,2019-08-05,10031478,2013379
810638,The product is on sale.,20,2019-08-09,10031481,2013382
810639,The product is on sale.,7,2019-09-09,10031484,2013385
810640,The product is on sale.,13,2019-06-12,10031487,2013388
810641,The product is on sale.,3,2019-10-29,10031490,2013391
810642,The product is on sale.,4,2019-10-17,10031493,2013394
810643,The product is on sale.,3,2019-11-12,10031496,2013397
810644,The product is on sale.,16,2019-12-12,10031499,2013400
810645,The product is on sale.,20,2019-12-05,10031502,2013403
810646,The product is on sale.,1,2019-07-06,10031505,2013406
810647,The product is on sale.,11,2019-06-15,10031508,2013409
810648,The product is on sale.,6,2019-10-19,10031511,2013412
810649,The product is on sale.,14,2019-06-11,10031514,2013415
810650,The product is on sale.,13,2019-09-12,10031517,2013418
810651,The product is on sale.,2,2019-06-03,10031520,2013421
810652,The product is on sale.,5,2019-08-14,10031523,2013424
810653,The product is on sale.,15,2019-06-06,10031526,2013427
